route_id,service_id,trip_id,trip_short_name,direction_id,departure_time,variante_id,variante_name,variante_short_name
186,UTnf5,23274_20130403_UTnf5_8082,T08256,1,13.42.00,5152,mattarello/centochiavi,150802
186,UTnf5,12105_20130403_UTnf5_8082,T08205,0,11.26.00,3903,centochiavi/mattarello,150801
186,UTnf5,23272_20130403_UTnf5_8082,T08254,1,10.42.00,5152,mattarello/centochiavi,150802
186,UTnf5,12204_20130403_UTnf5_8082,T08202,0,06.55.00,3904,roncafort/mattarello,150811
186,UTnf5,12203_20130403_UTnf5_8082,T08201,0,05.23.00,3904,roncafort/mattarello,150811
174,UTnf5,49334_20130403_UTnf5_8014,T01452,1,07.15.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,24681_20130403_UTnf5_8012,T01262,1,19.41.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,24902_20130403_UTnf5_8012,T01212,1,19.22.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,24694_20130403_UTnf5_8012,T01259,1,16.05.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,49261_20130403_UTnf5_8012,T01203,1,08.34.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,47009_20130403_UTnf5_8012,T01202,1,07.24.00,19787,roncafort/p.dante/roncafo,15010197
199,UTnf5,24042_20130403_UTnf5_8022,T02252,1,07.36.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,22001_20130403_UTnf5_8022,T02201,1,06.11.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,23473_20130403_UTnf5_8022,T022v1,1,06.01.00,5224,linea 02 trasferimenti a,16900210
199,UTnf5,24080_20130403_UTnf5_8021,T02159,1,15.40.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24436_20130403_UTnf5_8021,T02109,1,15.19.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24103_20130403_UTnf5_8021,T02154,1,09.40.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24493_20130403_UTnf5_8021,T02104,1,09.19.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,23648_20130403_UTnf5_8021,T02102LV,1,06.59.00,5201,vela/stazione/A22/vela,150211
190,UTnf5,21378_20130403_UTnf5_8323,TNP3v4,1,16.22.00,5193,linea NP trasferimenti a,16903210
190,UTnf5,21337_20130403_UTnf5_8323,TNP3v8,1,14.39.00,5195,linea NP trasferimenti a,16903212
190,UTnf5,23565_20130403_UTnf5_8323,TNP305,1,12.30.00,11830,Navetta Parcheggi,15320002
190,UTnf5,21379_20130403_UTnf5_8323,TNP3v3,1,11.54.00,5192,linea NP trasferimenti a,16903209
190,UTnf5,23567_20130403_UTnf5_8323,TNP301,1,07.40.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23508_20130403_UTnf5_8322,TNP278,1,21.23.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23568_20130403_UTnf5_8322,TNP228,1,21.15.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23519_20130403_UTnf5_8322,TNP267,1,15.26.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23524_20130403_UTnf5_8322,TNP262,1,12.31.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23525_20130403_UTnf5_8322,TNP261,1,12.01.00,11831,Navetta Parcheggi,15320502
190,UTnf5,62757_20130403_UTnf5_8322,TNP258,1,10.26.00,11831,Navetta Parcheggi,15320502
190,UTnf5,62755_20130403_UTnf5_8322,TNP256,1,09.26.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23530_20130403_UTnf5_8322,TNP251,1,06.41.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23600_20130403_UTnf5_8321,TNP125,1,20.00.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23533_20130403_UTnf5_8321,TNP173,1,19.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23536_20130403_UTnf5_8321,TNP170,1,17.31.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23609_20130403_UTnf5_8321,TNP116,1,15.00.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23614_20130403_UTnf5_8321,TNP111,1,12.10.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23546_20130403_UTnf5_8321,TNP160,1,11.41.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23547_20130403_UTnf5_8321,TNP159,1,11.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23618_20130403_UTnf5_8321,TNP107,1,10.00.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23550_20130403_UTnf5_8321,TNP156,1,09.41.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23551_20130403_UTnf5_8321,TNP155,1,09.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23552_20130403_UTnf5_8321,TNP154,1,08.31.00,11831,Navetta Parcheggi,15320502
187,UTnf5,38774_20130403_UTnf5_8092,T09266,1,20.06.00,18209,X - villamontagna/cognola,15090298
187,UTnf5,38765_20130403_UTnf5_8092,T09257,1,11.06.00,18209,X - villamontagna/cognola,15090298
187,UTnf5,17306_20130403_UTnf5_8092,T09207,0,10.39.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf5,38764_20130403_UTnf5_8092,T09256,1,10.06.00,18209,X - villamontagna/cognola,15090298
187,UTnf5,17319_20130403_UTnf5_8092,T09203,0,06.29.00,22133,X - p.dante/cognola/villa,15090198
188,UTnf5,58539_20130403_UTnf5_8301,T_A154,1,10.04.00,20869,clarina/fersina/trieste/p,15302601
186,UTnf5,17558_20130403_UTnf5_8086,T08609,0,18.26.00,3903,centochiavi/mattarello,150801
186,UTnf5,17464_20130403_UTnf5_8086,T08652,1,08.42.00,5152,mattarello/centochiavi,150802
177,UTnf5,59146_20130403_UTnf5_8121,T12119,0,23.32.00,3641,p.dante/belvedere/romagna,151211
177,UTnf5,29706_20130403_UTnf5_8121,T12166,1,21.09.00,3646,romagnano/p.dante,151252
177,UTnf5,54936_20130403_UTnf5_8121,T12116,0,20.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,16985_20130403_UTnf5_8121,T12164LV,1,19.09.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,17002_20130403_UTnf5_8121,T12161LV,1,16.09.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,17152_20130403_UTnf5_8121,T12111LV,0,15.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,54928_20130403_UTnf5_8121,T12108,0,12.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,54925_20130403_UTnf5_8121,T12105,0,09.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,17167_20130403_UTnf5_8121,T12103,0,07.35.00,3639,piazza dante/romagnano,151201
183,UTnf5,17947_20130403_UTnf5_8404,TAS403,0,17.34.00,22094,X - p.dante/torre verde/p,15053199
185,UTnf5,22693_20130403_UTnf5_8204,T07tv1,0,06.46.00,7768,linea 07 trasferimenti a,16900751
186,UTnf5,17630_20130403_UTnf5_8084,T08403,0,07.26.00,3903,centochiavi/mattarello,150801
186,UTnf5,21795_20130403_UTnf5_8084,T084v1,0,04.51.00,5161,linea 08 trasferimenti a,16900821
186,UTnf5,23322_20130403_UTnf5_8083,T08362,1,23.00.00,5154,mattarello/clarina/ ronca,150822
186,UTnf5,17634_20130403_UTnf5_8083,T08309,0,17.41.00,3903,centochiavi/mattarello,150801
186,UTnf5,23285_20130403_UTnf5_8083,T08357,1,15.27.00,5152,mattarello/centochiavi,150802
186,UTnf5,58975_20130403_UTnf5_8083,T08306,0,13.11.00,3903,centochiavi/mattarello,150801
186,UTnf5,17625_20130403_UTnf5_8084,T08405,0,10.26.00,3903,centochiavi/mattarello,150801
184,UTnf6,7168_20130403_UTnf6_8063,T06361,1,21.38.00,3815,X - Sopramonte / Regione,150672
184,UTnf6,54771_20130403_UTnf6_8063,T06354,1,10.13.00,5086,X - Sopramonte/Villazz./G,150602
184,UTnf6,54759_20130403_UTnf6_8063,T06303,0,07.39.00,3811,X - Grotta/Villazz./Sopra,150601
181,UTnf6,12870_20130403_UTnf6_8037,T037v1,0,06.40.00,5034,linea 03 trasferimenti a,16900358
186,UTnf6,17530_20130403_UTnf6_8081,T08158,1,17.57.00,5152,mattarello/centochiavi,150802
186,UTnf6,17545_20130403_UTnf6_8081,T08152,1,08.57.00,5152,mattarello/centochiavi,150802
185,UTnf6,58949_20130403_UTnf6_8075,T07508,0,16.50.00,3854,canova/melta/gocciadoro,150701
185,UTnf6,23255_20130403_UTnf6_8073,T07360,1,20.10.00,5128,gocciadoro/melta/canova p,150762
185,UTnf6,58941_20130403_UTnf6_8073,T07309,0,17.50.00,3854,canova/melta/gocciadoro,150701
188,UTnf6,58531_20130403_UTnf6_8303,T_A311,1,17.20.00,20867,clarina/fersina/trieste/p,15302101
188,UTnf6,58525_20130403_UTnf6_8303,T_A305,1,11.20.00,20867,clarina/fersina/trieste/p,15302101
188,UTnf6,58551_20130403_UTnf6_8303,T_A354,1,10.34.00,20869,clarina/fersina/trieste/p,15302601
180,UTnf6,19748_20130403_UTnf6_8173,T17311,0,16.55.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf6,7912_20130403_UTnf6_8173,T17359,1,15.21.00,3687,lavis/via bolzano/piazza,151702
180,UTnf6,19742_20130403_UTnf6_8173,T17305,0,10.55.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf6,21444_20130403_UTnf6_8173,T173v1,0,06.43.00,3707,linea 17 trasferimenti a,16901711
180,UTnf6,19736_20130403_UTnf6_8172,T17213,0,18.35.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf6,19735_20130403_UTnf6_8172,T17212,0,17.35.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf6,7895_20130403_UTnf6_8172,T17256,1,12.01.00,3687,lavis/via bolzano/piazza,151702
184,UTnf6,54793_20130403_UTnf6_8061,T06160,1,23.10.00,3819,X - S.Rocco / Grotta,150684
184,UTnf6,19440_20130403_UTnf6_8061,T06152,1,09.33.00,5086,X - Sopramonte/Villazz./G,150602
183,UTnf6,22894_20130403_UTnf6_8053,T053v9,0,20.55.00,7733,linea 05 trasferimenti a,16900535
183,UTnf6,7028_20130403_UTnf6_8053,T05351,1,07.32.00,3789,X - oltrecastello/povo/p.,150502
179,UTnf6,63169_20130403_UTnf6_8141,T14115,0,20.35.00,3672,X - stazione/sanseverino/,151401
179,UTnf6,63171_20130403_UTnf6_8141,T14153,1,09.05.00,7693,X - belvedere/regione,151404
189,UTnf6,58583_20130403_UTnf6_8311,T_B159,1,14.52.00,20872,X - stazione/laste/region,15310698
189,UTnf6,58568_20130403_UTnf6_8311,T_B107,1,13.20.00,20871,X - stazione/laste/region,15310198
189,UTnf6,58578_20130403_UTnf6_8311,T_B154,1,10.42.00,20872,X - stazione/laste/region,15310698
175,UTnf6,54906_20130403_UTnf6_8103,T10313,0,18.31.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,17245_20130403_UTnf6_8103,T10302,0,07.26.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,49611_20130403_UTnf6_8102,T10209,0,15.11.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,49610_20130403_UTnf6_8102,T10208,0,14.11.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,43871_20130403_UTnf6_8102,T10254,1,10.39.00,18201,X - cognola/martignano/st,15100299
175,UTnf6,21640_20130403_UTnf6_8102,T102v1,0,07.04.00,4966,linea 10 trasferimenti a,16901018
181,UTnf6,23011_20130403_UTnf6_8033,T03358,1,20.54.00,4996,villazzano 3/mab.bianca/c,150312
181,UTnf6,11539_20130403_UTnf6_8033,T03307,0,17.47.00,3712,cortesano/stazione/villaz,150301
181,UTnf6,22993_20130403_UTnf6_8033,T03355,1,14.52.00,4995,villazzano tre/cortesano,150302
181,UTnf6,22991_20130403_UTnf6_8033,T03353,1,10.52.00,4995,villazzano tre/cortesano,150302
181,UTnf6,11530_20130403_UTnf6_8031,T03106,0,15.17.00,3712,cortesano/stazione/villaz,150301
181,UTnf6,11526_20130403_UTnf6_8031,T03102,0,07.17.00,3712,cortesano/stazione/villaz,150301
180,UTnf6,16835_20130403_UTnf6_8093,T17c02,0,23.35.00,17682,p. dante/melta/gardolo/la,15173198
199,UTnf6,47277_20130403_UTnf6_8093,T02c02,1,22.18.00,5214,vela/piazza dante lato no,150262
187,UTnf6,38788_20130403_UTnf6_8093,T09363,1,19.26.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,17262_20130403_UTnf6_8093,T09310,0,15.59.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf6,38780_20130403_UTnf6_8093,T09355,1,11.26.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38779_20130403_UTnf6_8093,T09354,1,10.26.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38758_20130403_UTnf6_8091,T09163,1,18.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38750_20130403_UTnf6_8091,T09155,1,10.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,17357_20130403_UTnf6_8091,T09104,0,09.19.00,22133,X - p.dante/cognola/villa,15090198
174,UTnf6,24833_20130403_UTnf6_8013,T01311,1,18.28.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf6,23484_20130403_UTnf6_8013,T013v1,1,06.32.00,3581,linea 01 trasferimenti a,16900113
174,UTnf6,24970_20130403_UTnf6_8011,T01107,1,14.16.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf6,49254_20130403_UTnf6_8011,T01104,1,10.40.00,19787,roncafort/p.dante/roncafo,15010197
260,UTnf6,62954_20130403_UTnf6_8345,T_D157,1,19.25.00,21598,X - r.s.a. s.bartolomeo (,173502
219,UTnf6,21016_20130403_UTnf6_8345,T_C158,1,16.54.00,22142,X - via giardini - (CTA),17340601
178,UTnf6,56986_20130403_UTnf6_8132,T1325101,1,07.38.00,18695,povo/san rocco/regione,151382
178,UTnf6,62892_20130403_UTnf6_8132,T132v1,0,06.57.00,3665,linea 13 trasferimenti a,16901304
178,UTnf6,54980_20130403_UTnf6_8131,T13161,1,20.15.00,18695,povo/san rocco/regione,151382
178,UTnf6,54976_20130403_UTnf6_8131,T13157,1,15.00.00,18695,povo/san rocco/regione,151382
178,UTnf6,54973_20130403_UTnf6_8131,T13154,1,11.00.00,18695,povo/san rocco/regione,151382
178,UTnf6,56995_20130403_UTnf6_8131,T1315101,1,06.57.00,18695,povo/san rocco/regione,151382
260,UTnf6,62951_20130403_UTnf6_8345,T_D154,1,16.05.00,21598,X - r.s.a. s.bartolomeo (,173502
219,UTnf6,21072_20130403_UTnf6_8345,T_C155,1,11.04.00,22142,X - via giardini - (CTA),17340601
181,UTnf6,22946_20130403_UTnf6_8201,T03cv1,0,05.42.00,5040,linea 03 trasferimenti a,16900364
183,UTnn5,52904_20130403_UTnn5_8227,T05y51,1,08.16.00,20310,X - povo IRST/p.dante,15052208
183,UTnn5,20970_20130403_UTnn5_8055,TCIM59,1,17.30.00,10988,CIMIRLO - POVO,170542
183,UTnn5,31790_20130403_UTnn5_8055,TCIM56,1,15.00.00,10988,CIMIRLO - POVO,170542
176,UTnn5,43884_20130403_UTnn5_8267,T11d01,0,12.10.00,4973,piazza dante/spini di gar,151101
183,UTnn5,58887_20130403_UTnn5_8403,TAS354,1,18.51.00,20313,X - povo irst/p.dante,15052498
183,UTnn5,52080_20130403_UTnn5_8403,TAS352,1,17.36.00,19976,X - povo piazza/piazza da,15052205
183,UTnn5,58886_20130403_UTnn5_8402,TAS252,1,09.33.00,20311,X - povo irst/p.dante,15052209
183,UTnn5,17894_20130403_UTnn5_8401,TAS103,0,09.34.00,22101,X - p.dante/torre verde/i,15053500
185,UTnn5,12079_20130403_UTnn5_8202,T07g03,0,06.00.00,3856,canova/melta/stazione dog,150731
176,UTnn5,17179_20130403_UTnn5_8202,T11g02,0,05.47.00,3620,roncafort/p.le neufhahrn,151131
185,UTnn5,17684_20130403_UTnn5_8202,T07g02,0,05.36.00,3855,canova/p.le neufahrn,150722
176,UTnn6,17183_20130403_UTnn6_8214,T11p51,1,08.18.00,3618,spini gardolo/piazza dant,151102
146,20124,61996_20130404_20124_281,B607170001,1,16.12.00,15252,Toss - Mezzolombardo,6150403
146,20124,3070_20130404_20124_281,B607180001,0,16.02.00,10233,Mezzolombardo - Toss,6150807
146,20124,3039_20130404_20124_281,B607070003,1,13.38.00,10239,Vigo di Ton - Mezzolombar,6151405
100,20124,30623_20130404_20124_281,B600740006,0,08.07.00,22606,Mezzolombardo-Molveno,6110112
156,20124,43074_20130404_20124_344,B601870002,1,12.35.00,4591,Revò - Casez - Sanzeno,6304701
101,20124,8912_20130404_20124_344,B6020303,1,07.40.00,4371,Cles - Terres,6205401
165,20124,45755_20130404_20124_372,B603550002,1,12.30.00,20443,Belvedere - Malè,6420704
169,20134,1107_20130404_20134_2622,B606500002,0,16.05.00,18657,Cusiano - Passo Tonale,6462501
101,20134,42062_20130404_20134_274,B602630003,1,16.15.00,10542,Cles - Denno - Trento,6200110
144,20134,41239_20130404_20134_274,B105670002,1,13.40.00,18355,Rovere’ d.L. -M.lombardo,1070502
144,20134,41236_20130404_20134_274,B105660101,0,13.15.00,10023,M.corona Fs -Roverè d.L.,1070310
144,20134,41247_20130404_20134_274,B105640004,0,12.37.00,18622,M.corona Borg.-Roverè L.,1070602
153,2014,57305_20130404_2014_315,B605070006,1,12.55.00,9209,Vervò - Priò - Mollaro,6250605
101,2014,58121_20130404_2014_315,B602270011,1,06.50.00,5356,Cles - Mezzolombardo,6204503
168,2014,58250_20130404_2014_364,B604110104,1,13.35.00,6708,Peio - Fucine - Malè,6452206
157,20145,43033_20130404_20145_348,B60409,1,18.28.00,5982,Mendola - Fondo,6301202
156,20145,43042_20130404_20145_348,B601840004,0,09.15.00,6658,Cles - Casez - Fondo,6302202
91,2024,39334_20130404_2024_861,B200480006,0,12.35.00,20303,Tione - Zuclo - Montagne,2161203
163,2024,51545_20130404_2024_375,B6033102,1,13.34.00,4869,Somrabbi -Rabbi -Malè,6400605
171,2024,53987_20130404_2024_375,B70666,1,07.55.00,20523,Marilleva 900 - Trento,7003501
164,2024,58202_20130404_2024_375,B603810002,1,07.30.00,4033,Bolentina - Malè,6410202
163,2024,62568_20130404_2024_371,B60389,1,16.25.00,5647,Piazzola - Malè,6400902
163,2024,1396_20130404_2024_371,B60722,0,16.05.00,9338,Malè - Rabbi - Somrabbi,6400310
159,2024,57150_20130404_2024_341,B603670006,1,12.55.00,4623,Fondo - Dovena,63210
157,2024,58168_20130404_2024_341,B601070310,1,08.10.00,18643,Villini - Dermulo - Cles,6304802
114,2034,41924_20130404_2034_755,B303180003,0,18.12.00,1936,Rovereto -Mori -Castione,3050802
19,2034,42352_20130404_2034_660,B101380011,0,07.57.00,18038,Trento -Cembra -Cavalese,1022054
153,2034,51439_20130404_2034_314,B60454,1,15.50.00,18637,Taio-Torra,6252201
84,204,41618_20130404_204_871,B200030001,1,14.10.00,1518,Daone - Pieve di Bono,2120401
232,204,764_20130404_204_706,B804120004,0,12.55.00,1884,Rovereto-Toldi-Moietto,8500201
105,204,50323_20130404_204_865,B2044102,1,16.53.00,14848,Bivedo - Ponte Arche,2100305
87,204,39338_20130404_204_863,B201400902,0,12.44.00,8739,Tione Ist.-Forti di Larda,2151906
26,204,16125_20130404_204_676,B105910101,1,13.30.00,483,Tesero-Masi-Cavalese,1131101
18,204,16326_20130404_204_662,B100840109,0,13.04.00,1614,Cavalese - Penia (Alta),1011102
169,204,53768_20130404_204_368,B603040302,0,09.45.00,4905,Malè - Fucine - Vermiglio,64610
167,204,15074_20130404_204_366,B6037600,0,13.00.00,6040,Pellizzano - Menas,6440103
167,204,43203_20130404_204_366,B603720001,0,06.50.00,4049,Pellizzano - Menas,6440102
83,204,50333_20130404_204_866,B203140003,0,15.03.00,1504,Fiavè - Ponte Arche,21102
105,204,50329_20130404_204_866,B202120201,1,14.47.00,1576,Bivedo-Cavrasto-Fiavè,2101502
125,204,10872_20130404_204_787,B307150005,1,17.00.00,7562,Masi d’Avio - Rovereto,3350218
116,204,14461_20130404_204_787,B306900004,1,13.00.00,7227,Avio - Ala - Rovereto,3072103
229,204,15629_20130404_204_856,B205860006,1,06.32.00,18224,M.Campiglio-Vestone,2153603
77,204,15583_20130404_204_852,B2006801,0,11.25.00,20036,Tione - M. di Campiglio,2310502
127,204,46786_20130404_204_750,B300720006,0,17.50.00,20179,Rovereto - Mori - Cornè,3070704
59,204,65526_20130404_204_579,B401990103,1,17.30.00,5301,Martincelli - Tezze - Bor,4100402
59,204,65525_20130404_204_579,B401930003,1,08.35.00,940,Martincelli - Tezze - Bor,41004
104,204,43389_20130404_204_824,B80843,1,16.30.00,18142,Arco Prabi-Varignano,8681203
104,204,434_20130404_204_824,B800030101,0,13.30.00,9509,Riva-Arco-S.Martino,8680801
121,204,51884_20130404_204_745,B302660006,0,06.45.00,22402,Serrada - Folgaria,3151205
115,204,64236_20130404_204_744,B300570106,1,12.05.00,10545,Folgaria - Rovereto,3060910
35,204,9332_20130404_204_472,B4011002,0,13.15.00,8267,Trento - Montesover,4023504
35,204,42379_20130404_204_472,B401030201,1,07.00.00,503,Montesover - Trento,4020604
45,204,60492_20130404_204_477,B402500002,0,17.40.00,2827,Pergine - Palù del Fersin,4170101
225,204,4637_20130404_204_477,B402180004,0,13.45.00,11549,Pergine - Roncogno,4660107
3,204,9413_20130404_204_477,B401270302,1,07.05.00,367,Pergine - Trento,4019201
86,204,15693_20130404_204_801,B200350003,1,13.00.00,5899,Tiarno di Sopra - Riva,2141005
125,204,12601_20130404_204_783,B302940212,0,13.23.00,2150,ITI-Rovereto-Ala-Avio,3340702
101,204,41103_20130404_204_322,B606870102,0,16.50.00,22540,Cles Masere - Cles stazio,6206610
149,204,58132_20130404_204_322,B60626,0,14.20.00,4377,Crescino-Dercolo-Lover-Te,6205901
172,204,51387_20130404_204_322,B605880204,0,06.58.00,9173,Trento - Denno - Cles,6203402
3,204,57366_20130404_204_560,B4030506,0,07.42.00,19157,Levico Terme-Borgo Valli,4011714
156,204,44024_20130404_204_353,B604890002,0,14.13.00,10308,Sanzeno -Revò,6306304
157,204,56872_20130404_204_353,B604660001,0,06.05.00,10361,Fondo -Malosco -Mendola,6300306
143,2045,50047_20130404_2045_279,B102850002,1,07.05.00,4473,Faedo Pi.-M.corona ferro.,1060202
62,2045,46794_20130404_2045_2913,B101260105,0,19.30.00,2869,Civezzano - Bosco,1160107
20,2045,589_20130404_2045_2141,B10325,1,18.55.00,428,Civezzano - Trento,10322
8,2045,4383_20130404_2045_619,B503910005,1,08.06.00,3209,Caoria - Lausen - Fiera,5052305
9,2045,42699_20130404_2045_619,B5000702,1,07.50.00,3200,Ronco Chiesa-Canal S.B.,5040304
226,2045,4631_20130404_2045_2424,B405500002,0,08.25.00,20851,Circolare di Pergine,4680101
220,2045,4890_20130404_2045_2424,B404870001,1,07.13.00,21631,Canzolino-Pergine,4610506
104,2045,51675_20130404_2045_838,B80883,1,13.05.00,18086,Arco Prabi-Varignano,8681205
34,208,41186_20130404_208_2208,B20812,0,08.45.00,21300,Trento -Sardagna -Viote,2021808
119,208,46772_20130404_208_767,B304330003,1,13.45.00,6583,Camposilvano - Rovereto,3121105
119,208,42078_20130404_208_763,B301110003,1,08.41.00,2060,Pian d.Fugazze -Rovereto,3120201
69,208,38111_20130404_208_714,B301410002,0,13.10.00,1799,Aldeno - Nomi - Rovereto,31102
232,208,63764_20130404_208_714,B804310007,0,07.18.00,9613,Lenzima-Rovereto,8502209
101,208,51358_20130404_208_319,B602100104,0,17.30.00,4358,Trento - Denno - Cles,6200501
19,208,53903_20130404_208_448,B106010003,1,13.20.00,10863,Cavalese -Castello di Fie,1023302
25,208,14198_20130404_208_448,B100430001,1,13.00.00,288,Varena-Daiano-Cavalese,11202
126,208,10602_20130404_208_776,B302940401,0,14.14.00,2186,Rovereto - Masi d’Avio,3351302
18,208,16362_20130404_208_663,B100900111,0,16.15.00,227,Cavalese-Predazzo-Penia,1010201
223,208,33955_20130404_208_2472,B40502,0,11.37.00,11541,Pergine-Ischia,4640109
155,208,51446_20130404_208_2661,B602470006,1,17.35.00,5630,Sfruz - Dermulo - Cles,6270506
234,208,51793_20130404_208_2388,B80800,0,07.15.00,20097,Nomi - Rovereto,8504501
119,208,46778_20130404_208_2366,B301100004,0,17.27.00,21709,Rovereto - Camposilvano,3120701
232,208,744_20130404_208_701,B804320002,1,12.45.00,1893,Rovereto-Nogaredo,8501501
57,208,31130_20130404_208_582,B4012405,0,07.25.00,8361,Trento - Borgo,4013020
